"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Guatemala","United Kingdom","Total","Females","Number",":"
"2019","Honduras","United Kingdom","Total","Total","Number",":"
"2019","Honduras","United Kingdom","Total","Males","Number",":"
"2019","Honduras","United Kingdom","Total","Females","Number",":"
"2019","Mexico","United Kingdom","Total","Total","Number",":"
"2019","Mexico","United Kingdom","Total","Males","Number",":"
"2019","Mexico","United Kingdom","Total","Females","Number",":"
"2019","Nicaragua","United Kingdom","Total","Total","Number",":"
"2019","Nicaragua","United Kingdom","Total","Males","Number",":"
"2019","Nicaragua","United Kingdom","Total","Females","Number",":"
"2019","Panama","United Kingdom","Total","Total","Number",":"
"2019","Panama","United Kingdom","Total","Males","Number",":"
"2019","Panama","United Kingdom","Total","Females","Number",":"
"2019","El Salvador","United Kingdom","Total","Total","Number",":"
"2019","El Salvador","United Kingdom","Total","Males","Number",":"
"2019","El Salvador","United Kingdom","Total","Females","Number",":"
"2019","Antigua and Barbuda","United Kingdom","Total","Total","Number",":"
"2019","Antigua and Barbuda","United Kingdom","Total","Males","Number",":"
"2019","Antigua and Barbuda","United Kingdom","Total","Females","Number",":"
"2019","Anguilla (UK)","United Kingdom","Total","Total","Number",":"
"2019","Anguilla (UK)","United Kingdom","Total","Males","Number",":"
"2019","Anguilla (UK)","United Kingdom","Total","Females","Number",":"
"2019","Former Netherlands Antilles","United Kingdom","Total","Total","Number",":"
"2019","Former Netherlands Antilles","United Kingdom","Total","Males","Number",":"
"2019","Former Netherlands Antilles","United Kingdom","Total","Females","Number",":"
"2019","Aruba (NL)","United Kingdom","Total","Total","Number",":"
"2019","Aruba (NL)","United Kingdom","Total","Males","Number",":"
"2019","Aruba (NL)","United Kingdom","Total","Females","Number",":"
"2019","Barbados","United Kingdom","Total","Total","Number",":"
"2019","Barbados","United Kingdom","Total","Males","Number",":"
"2019","Barbados","United Kingdom","Total","Females","Number",":"
"2019","Saint-Barthélemy (FR)","United Kingdom","Total","Total","Number",":"
"2019","Saint-Barthélemy (FR)","United Kingdom","Total","Males","Number",":"
"2019","Saint-Barthélemy (FR)","United Kingdom","Total","Females","Number",":"
"2019","Bonaire, Saint Eustatius and Saba","United Kingdom","Total","Total","Number",":"
"2019","Bonaire, Saint Eustatius and Saba","United Kingdom","Total","Males","Number",":"
"2019","Bonaire, Saint Eustatius and Saba","United Kingdom","Total","Females","Number",":"
"2019","Bahamas","United Kingdom","Total","Total","Number",":"
"2019","Bahamas","United Kingdom","Total","Males","Number",":"
"2019","Bahamas","United Kingdom","Total","Females","Number",":"
"2019","Cuba","United Kingdom","Total","Total","Number",":"
"2019","Cuba","United Kingdom","Total","Males","Number",":"
"2019","Cuba","United Kingdom","Total","Females","Number",":"
"2019","Curaçao","United Kingdom","Total","Total","Number",":"
"2019","Curaçao","United Kingdom","Total","Males","Number",":"
"2019","Curaçao","United Kingdom","Total","Females","Number",":"
"2019","Dominica","United Kingdom","Total","Total","Number",":"
"2019","Dominica","United Kingdom","Total","Males","Number",":"
"2019","Dominica","United Kingdom","Total","Females","Number",":"
"2019","Dominican Republic","United Kingdom","Total","Total","Number",":"
"2019","Dominican Republic","United Kingdom","Total","Males","Number",":"
"2019","Dominican Republic","United Kingdom","Total","Females","Number",":"
