"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Montserrat (UK)","Romania","Total","Males","Number","0"
"2019","Montserrat (UK)","Romania","Total","Females","Number","0"
"2019","Puerto Rico (US)","Romania","Total","Total","Number",":"
"2019","Puerto Rico (US)","Romania","Total","Males","Number",":"
"2019","Puerto Rico (US)","Romania","Total","Females","Number",":"
"2019","Sint Maarten","Romania","Total","Total","Number","0"
"2019","Sint Maarten","Romania","Total","Males","Number","0"
"2019","Sint Maarten","Romania","Total","Females","Number","0"
"2019","Turks and Caicos Islands (UK)","Romania","Total","Total","Number","1"
"2019","Turks and Caicos Islands (UK)","Romania","Total","Males","Number","1"
"2019","Turks and Caicos Islands (UK)","Romania","Total","Females","Number","0"
"2019","Trinidad and Tobago","Romania","Total","Total","Number","29"
"2019","Trinidad and Tobago","Romania","Total","Males","Number","14"
"2019","Trinidad and Tobago","Romania","Total","Females","Number","15"
"2019","Saint Vincent and the Grenadines","Romania","Total","Total","Number","1"
"2019","Saint Vincent and the Grenadines","Romania","Total","Males","Number","0"
"2019","Saint Vincent and the Grenadines","Romania","Total","Females","Number","1"
"2019","British Virgin Islands (UK)","Romania","Total","Total","Number","0"
"2019","British Virgin Islands (UK)","Romania","Total","Males","Number","0"
"2019","British Virgin Islands (UK)","Romania","Total","Females","Number","0"
"2019","US Virgin Islands (US)","Romania","Total","Total","Number",":"
"2019","US Virgin Islands (US)","Romania","Total","Males","Number",":"
"2019","US Virgin Islands (US)","Romania","Total","Females","Number",":"
"2019","Argentina","Romania","Total","Total","Number","293"
"2019","Argentina","Romania","Total","Males","Number","148"
"2019","Argentina","Romania","Total","Females","Number","145"
"2019","Bolivia","Romania","Total","Total","Number","167"
"2019","Bolivia","Romania","Total","Males","Number","87"
"2019","Bolivia","Romania","Total","Females","Number","80"
"2019","Brazil","Romania","Total","Total","Number","599"
"2019","Brazil","Romania","Total","Males","Number","242"
"2019","Brazil","Romania","Total","Females","Number","357"
"2019","Chile","Romania","Total","Total","Number","137"
"2019","Chile","Romania","Total","Males","Number","60"
"2019","Chile","Romania","Total","Females","Number","77"
"2019","Colombia","Romania","Total","Total","Number","142"
"2019","Colombia","Romania","Total","Males","Number","68"
"2019","Colombia","Romania","Total","Females","Number","74"
"2019","Ecuador","Romania","Total","Total","Number","221"
